energy, R80,A,B,C
205.7,236.13,3.030E-06,-1.414E-03,6.737E-01

depth,sigma,idd
282.00,3.00,0.00
283.00,3.00,0.00
284.00,3.00,0.00
285.00,3.00,0.00
286.00,3.00,0.00
287.00,3.00,0.00
288.00,3.00,0.00
289.00,3.00,0.00
290.00,3.00,0.00
291.00,3.00,0.00
292.00,3.00,0.00
293.00,3.00,0.00
294.00,3.00,0.00
295.00,3.00,0.00
296.00,3.00,0.00
297.00,3.00,0.00
298.00,3.00,0.00
299.00,3.00,0.00
300.00,3.00,0.00
301.00,3.00,0.00
302.00,3.00,0.00
303.00,3.00,0.00
304.00,3.00,0.00
305.00,3.00,0.00
306.00,3.00,0.00
307.00,3.00,0.00
308.00,3.00,0.00
309.00,3.00,0.00
310.00,3.00,0.00
311.00,3.00,0.00
312.00,3.00,0.00
313.00,3.00,0.00
314.00,3.00,0.00
315.00,3.00,0.00
316.00,3.00,0.00
317.00,3.00,0.00
318.00,3.00,0.00
319.00,3.00,0.00
320.00,3.00,0.00
321.00,3.00,0.00
322.00,3.00,0.00
323.00,3.00,0.00
324.00,3.00,0.00
325.00,3.00,0.00
326.00,3.00,0.00
327.00,3.00,0.00
328.00,3.00,0.00
329.00,3.00,0.00
330.00,3.00,0.00
331.00,3.00,0.00
332.00,3.00,0.00
333.00,3.00,0.00
334.00,3.00,0.00
335.00,3.00,0.00
336.00,3.00,0.00
337.00,3.00,0.00
338.00,3.00,0.00
339.00,3.00,0.00
340.00,3.00,0.00
341.00,3.00,0.00
342.00,3.00,0.00
343.00,3.00,0.00
344.00,3.00,0.00
345.00,3.00,0.00
346.00,3.00,0.00
347.00,3.00,0.00
348.00,3.00,0.00
349.00,3.00,0.00
350.00,3.00,0.00
351.00,3.00,0.00
352.00,3.00,0.00
353.00,3.00,0.00
354.00,3.00,0.00
355.00,3.00,0.00
356.00,3.00,0.00
357.00,3.00,0.00
358.00,3.00,0.00
359.00,3.00,0.00
360.00,3.00,0.00
361.00,3.00,0.00
362.00,3.00,0.00
363.00,3.00,0.00
364.00,3.00,0.00
365.00,3.00,0.00
366.00,3.00,0.00
367.00,3.00,0.00
368.00,3.00,0.00
369.00,3.00,0.00
370.00,3.00,0.00
371.00,3.00,0.00
372.00,3.00,0.00
373.00,3.00,0.00
374.00,3.00,0.00
375.00,3.00,0.00
376.00,3.00,0.00
377.00,3.00,0.00
378.00,3.00,0.00
379.00,3.00,0.00
380.00,3.00,0.00
381.00,3.00,0.00
382.00,3.00,0.00
383.00,3.00,0.00
384.00,3.00,0.00
385.00,3.00,0.00
386.00,3.00,0.00
387.00,3.00,0.00
388.00,3.00,0.00
389.00,3.00,0.00
390.00,3.00,0.00
391.00,3.00,0.00
392.00,3.00,0.00
393.00,3.00,0.00
394.00,3.00,0.00
395.00,3.00,0.00
396.00,3.00,0.00
397.00,3.00,0.00
398.00,3.00,0.00
399.00,3.00,0.00
400.00,3.00,0.00
